nhẩy cao 30
công việc 154
hà tất 45
thám không 7
lớp học 125
hỷ xả 14
qui đổi 44
nhạy cảm 145
nhậy cảm 69
đứt ruột 98
dưa bở 67
thu lu 5
thù lù 56
bê rê 10
tứ giác 6
tự giác 112
trông chờ 130
yết hầu 23
yết hậu 2
búa đinh 36
chào mào 67
bàn luận 139
truyện ngắn 88
chờm bờm 47
đánh ống 33
áo bay 46
tranh dầu 8
né tránh 104
thuần dưỡng 45
lòn bon 35
lờn bơn 11
lớn mạnh 140
phỉnh mũi 35
cầu xin 107
trực tiếp 153
nước sạch 111
trùng roi 46
hối phiếu 28
áng chừng 69
li dị 138
dân chính 66
lí do 148
quản giáo 60
cân chìm 45
hiu hắt 59
mĩ lệ 34
sặc sỡ 105
lễ vật 65
bán xới 42
thích chí 62
nữ sinh 116
đề từ 73
đệ tử 122
hôn hít 96
tị hiềm 30
ghé lưng 28
nhầu nhĩ 24
bằng cấp 133
ghe bầu 31
thắt ngặt 38
biên đội 46
biến đổi 130
chí tuyến 35
nho nhã 71
len lỏi 99
bụt mọc 34
thành đồng 61
dễ thở 102
nho nhỏ 133
nhơ nhớ 30
nhờ nhờ 64
nhờ nhỡ 25
sầu đâu 36
sớm khuya 9
bình tâm 97
tiêu bản 23
tiểu ban 27
luân lý 5
gan lì 47
thầy ký 19
xóm làng 68
tày đình 63
tầy đình 40
lên lớp 115
cực hữu 70
khủng khiếp 145
dư vị 19
sạt nghiệp 93
đáng lí 30
kẻo mà 33
xường xám 26
lòi đuôi 99
giả sơn 28
giằng xé 75
tiếng nhật 123
mỹ nữ 93
thạch học 25
ống dòm 2
bá vương 72
trang kim 6
trúng quả 59
xương xẩu 74
mổ cò 66
mở cờ 2
nguây nguẩy 29
băng hoại 72
quý tướng 35
kiểm nhận 14
dai dẳng 104
liên tưởng 140
khất lần 6
giàu mạnh 91
giầu mạnh 24
mắc lỡm 9
nhớp nhúa 4
sùng bái 108
khả thi 137
huống chi 136
mầm non 124
nghi vấn 129
lỉnh kỉnh 100
toán loạn 59
bàn cãi 133
đút nút 34
kim nhũ 35
lắc đầu 124
lúa sớm 30
hiu quạnh 60
toác hoác 12
phiền nhiễu 61
liên tiếp 132
lác đác 94
gượng ép 90
đặt cọc 108
then chốt 75
ngáo ộp 61
vượn người 14
ló mặt 89
bán cầu 79
phốt pho 14
điều đình 33
gian phi 41
đại tá 112
chổi sể 22
chuột đất 8
chắc hẳn 130
vào đề 76
thì phải 155
pháp lệnh 60
tình người 118
đâm hông 36
đấm họng 32
tiết hạnh 60
nghĩa trang 118
khu đệm 23
thây kệ 74
sáng lập 126
khí cầu 85
rào cản 122
phiên dịch 109
săm soi 115
lượng tử 80
chim chích 42
đáo hạn 1
phủi tay 95
soát xét 28
độc diễn 60
dự phòng 132
nước khoáng 84
cường suất 7
đan cài 38
từ hôn 64
biến hình 102
lịch bịch 37
rầy nâu 27
tên miền 135
trì níu 39
lịch trình 106
giống lai 31
chém giết 96
qui bản 38
đèn hiệu 40
liên khu 10
von vót 20
dền tía 40
cai nghiện 109
thân mến 141
mỹ dục 13
lo xa 118
không khí 145
tiền tuyến 63
lơ xe 41
toàn quyền 113
quí giá 73
dịu hiền 9
lộ xỉ 47
là là 123
là lạ 128
quí báu 35
lò xo 81
lô xô 61
lớ xớ 47
quần soóc 34
chữ thập 98
man rợ 106
trị tội 40
chủ thầu 59
trào dâng 59
bôi đen 110
vui miệng 71
đằm thắm 95
chất phác 75
qui tụ 24
quí tử 37
cạp quần 17
tang vật 94
tặng vật 36
quá quắt 86
ngói móc 44
người xưa 110
nhũn nhẽo 47
đóng góp 150
tháp mười 2
nóng nực 91
nồng nực 1
lá ngón 78
lễ độ 78
trái rạ 22
hỉ xả 19
hoa hồng 132
đá ong 19
thư tín 54
tồn lưu 33
nhà ga 108
gác thượng 20
thâm nho 96
li khai 34
dằng dịt 17
kem cốc 46
đức cha 36
vạn chài 30
cơ cực 85
bồi dưỡng 111
mê ly 90
ngất trời 92
rực rỡ 136
mọi khi 120
co bóp 41
hát cách 59
chói lòa 73
chui nhủi 10
chúi nhủi 28
thuyết lí 47
đổ vỡ 108
thợ may 92
thợ máy 14
chói lọi 4
chậm rì 89
trần ai 38
mĩ viện 58
sơ thảo 38
dao găm 75
giá như 141
mạt hạng 85
mặt hàng 140
trấn áp 79
công diễn 13
công điền 22
công điện 61
công điểm 17
tôn tạo 17
tợn tạo 29
cờ bỏi 34
đa phần 149
xếp dỡ 2
lúa hè-thu 4
trọng điểm 92
tiếng động 92
tênh hênh 20
ôi chao 81
oằn oại 3
trang web 150
sạch bách 59
hao hao 135
trắng lốp 7
tàu bè 62
xả láng 94
ghi lò 33
xinh tươi 110
rắn câng 12
lờm xờm 12
dẫn điểm 12
dẫn điện 91
kỷ luật 128
thu dung 23
thu dụng 27
khuôn mẫu 100
khuôn mặt 144
kích cỡ 128
mặc thây 5
bom phóng 41
nguyên vị 3
uy phong 33
lãng mạn 132
chịu lửa 28
thấm đượm 58
sơ sơ 133
sờ sờ 115
sờ sợ 30
phát ban 31
lồng bàn 6
xao xuyến 86
lên khuôn 21
ngàn trùng 46
kĩ thuật 136
một lòng 90
giàng thun 38
cá thiều 23
cá thiểu 34
thị giác 92
úi dào 16
thổ ngữ 23
bì bạch 5
bí bách 87
tranh vui 34
giáo trình 111
trì kéo 40
mạn phép 121
sinh sự 67
nghiêm mật 18
nước ngầm 63
bèn bẹt 15
thất thần 75
say mê 117
kỷ yếu 11
lang chạ 72
kì cùng 47
cấu hình 155
giáp mặt 69
đầu ghi 35
tích góp 99
xương chậu 19
hóa thân 112
buồn ngủ 127
hình phạt 119
thời trang 147
khái niệm 145
nồng thắm 72
dẫn nhiệt 69
khiếm thính 40
dân sinh 85
quờ quạng 34
ngứa ngáy 93
giải tỏa 125
mướt mượt 22
vũ lực 94
mơ ước 144
bầu trời 128
cơ trưởng 83
cổ trướng 16
giáo cụ 49
khoai mùa 18
tiếng thế 107
nhân từ 103
hú vía 76
giếng khoan 72
người làm 148
phương thuốc 63
đẫy đà 59
giao ca 48
quan yếu 36
sầu thảm 59
điều chuyển 57
gạo cẩm 32
chị gái 133
tây phương 92
thậm tệ 114
đưa đón 119
tối sầm 38
bay biến 63
bày biện 78
tứ sắc 39
thước nách 21
lúa xuân 48
tình cảm 152
in phun 67
lềnh phềnh 103
trên tài 72
hổ danh 105
bạo lực 131
tư sản 102
hồ ly 130
hộ lý 80
quý tộc 106
cầu viện 63
đạo hạnh 18
tốc kí 10
thành văn 88
hoán vị 45
trời biển 57
đinh ba 1
truyền dẫn 90
đánh cuộc 46
đánh cược 86
hồ li 66
hộ lí 16
vò xé 40
trơ mắt 62
trở mặt 108
gian dâm 35
nhi khoa 60
hò lơ 13
hò lờ 41
hồ lô 62
chủng đậu 11
hò la 17
hỗn độn 96
song hành 106
biểu quyết 87
súng trường 71
oi bức 64
điêu khắc 74
mù tăm 31
giáo phái 72
mít ráo 22
giáo phận 4
giáo phẩm 28
lụt lội 57
bạch yến 13
khoáng đạt 25
ngẩn ngơ 94
bèo dâu 9
đăng ten 29
bí tỉ 20
dài lưng 8
toàn bộ 151
lu bu 87
lu bù 113
măng tây 31
thiêu thân 87
công quyền 90
tuyến giáp 57
đêm trường 38
bán mạng 3
bát nháo 92
bất nhân 102
bất nhẫn 78
an sinh 100
nhao nhao 113
nháo nhào 98
gia cố 85
kết nghĩa 83
hí kịch 28
bàng hoàng 108
vàng rộm 26
nãy giờ 134
bàn giấy 78
rái cá 33
cầu duyên 32
xoay xở 92
kỹ càng 118
lập hiến 27
trọn vẹn 131
chồng lấn 20
chọc trời 59
quyết sinh 19
tiếp diễn 108
tiếp diện 11
bề tôi 15
phẳng lặng 9
bối rối 118
Chức Nữ 35
khoa mục 11
bối cảnh 130
tuyên giáo 93
binh sĩ 93
dẫn truyền 10
giúp việc 138
cha đẻ 115
lởn vởn 68
cú vọ 62
trí trá 36
đành lòng 88
đánh lộng 5
trực tràng 63
dựng phim 96
san ủi 23
cam đoan 120
cấm đoán 110
ra công 126
xóm giềng 20
nhăn nhó 100
nhăn nhở 70
đua đòi 133
ngòi bút 95
lôm côm 94
lọm cọm 47
lồm cồm 64
lộm cộm 22
ngân phiếu 35
tiến bộ 144
cai thầu 13
thiền tông 31
xoàng xĩnh 31
đậu ngự 27
vô thức 106
công cán 61
xe ca 36
động tác 128
tềnh toàng 34
tình si 60
dời đổi 1
đổi đời 106
đời đời 74
tính sổ 56
khỏa thân 100
đến điều 109
hàng thùng 69
thái cực 96
rau muối 12
phều phào 35
hít hà 87
xon xón 43
thể lỏng 62
tết ta 79
hiện tình 110
thế cuộc 23
nước độc 66
dài đuỗn 33
xon xót 25
xơn xớt 34
thu quân 44
thủ quân 45
góp mặt 117
bí danh 20
lẳng khẳng 15
đồng thiếp 39
đai chậu 34
đại châu 45
dây lưng 17
xiêu xiêu 23
thông hiểu 62
bấm bụng 83
kịch cọt 47
tỷ phú 130
đồng thoại 46
chú âm 14
cân não 63
tạp chất 73
phung phá 32
mơ màng 106
mở mang 132
mỡ màng 72
dốt đặc 68
truy xuất 112
cứu thương 85
dái chân 25
đại chấn 3
trục cơ 17
tùy viên 2
lẹt đẹt 122
học phần 64
nấm mốc 58
nữ công 68
hoa liễu 21
túi xách 124
chập chững 104
chiều chuộng 116
nhẹ gánh 64
đỉa trâu 46
nịnh bợ 97
trúng mánh 62
sôi nổi 123
vòm trời 38
hòm xiểng 15
đại lượng 63
lớp nhớp 14
tung hoành 115
phơi màu 8
phối màu 95
công sở 118
quốc sách 28
đai ốc 5
xoài cát 28
dáng chừng 33
trò đời 62
nơm nớp 104
nờm nợp 40
giáo phường 18
sinh nở 95
chuyên án 104
nhịn đói 108
đồng vị 54
xốc nổi 56
ngồi đồng 57
công sứ 48
công sự 42
cộng sự 102
cỏ năn 33
vướng mắc 95
phổ hệ 29
tự tiện 94
mời gọi 93
tốt giọng 46
lụa đậu 33
cột trụ 34
múm mím 5
mũm mĩm 87
mủm mỉm 20
độc lập 142
khởi tố 125
khiếm thực 14
luật rừng 101
cò quay 11
lừa đảo 147
lấp lóe 10
lập lòe 57
khởi tử 14
cà khổ 25
lóng cóng 32
lồng cồng 3
hơi nước 87
xe bồn 71
vui đùa 91
lưỡi trai 57
khiển trách 79
đinh ốc 38
mai mỉa 34
thu giữ 91
sắc tố 76
tinh nhanh 36
vùng ven 84
bẩm sinh 122
dương bản 10
tòa án 147
hầu cận 5
hậu cần 82
lời bạt 1
hòa trộn 19
ân ái 65
đất nung 9
bấm giờ 60
rao giảng 107
thất tán 26
hèn mọn 77
khúng khắng 1
phối trộn 25
bình nguyên 20
ôm ấp 118
khuất bóng 26
giam giữ 87
dị biệt 67
đặt cược 90
phế quản 71
chào hỏi 110
quang năng 59
áo pun 26
sửa đổi 123
chích choác 43
chỉ bảo 129
răng khôn 81
chi hội 44
tuốt luốt 75
tôm rồng 15
chủ đích 102
dung thứ 57
ngang dạ 4
cấm cảu 2
nhuận tràng 22
thăm nom 77
cầm cập 58
phanh phách 37
phành phạch 20
căm căm 27
tật nguyền 78
dung tha 9
nói mê 39
da non 64
nói mò 83
hề mồi 4
pha tạp 62
đáp ứng 150
rùng rùng 25
rưng rưng 97
nguyên trạng 63
ngủ gà 50
ngấu nghiến 74
hoàng tử 132
quạt bàn 24
địa thế 65
ri vê 10
ăn lường 29
hương vòng 13
triển vọng 117
dị thường 67
động sản 125
rải thảm 36
xúc cảm 84
đào sâu 93
vĩ tuyến 18
mồng tơi 86
đêm diễn 127
lùng sục 85
ước muốn 102
thôi thối 45
mới lạ 138
xô viết 84
nhớn nhác 18
áo bào 14
sơn tràng 37
đánh rơi 101
mã tiền 16
phạm phòng 2
mua dâm 113
mưa dầm 88
huyên thuyên 79
vun vút 61
vùn vụt 89
mỏng tang 59
thoi thóp 100
thư dãn 29
cải tiến 149
quan viên 58
kiến lửa 69
tinh giảm 64
công thương 106
buông tha 97
buông thả 85
hết nước 100
lẽ mọn 1
chiêu sinh 19
chồng chất 82
vặt vãnh 80
chồng con 137
tiềm lực 129
su sê 37
chống nẹ 1
tiên cảnh 3
tiền cảnh 14
hôm qua 153
hạn dùng 80
thầy lang 58
trời bể 15
định lượng 81
vong linh 82
sâu xám 17
cảm quan 110
cấm quân 7
cầm quân 62
hì hụi 84
hí húi 26
nhiễm độc 95
gắng công 37
bỏ mình 90
điểu học 36
hạ huyệt 38
hì hục 114
trôi sông 81
tả chân 27
bói cá 9
hệ trọng 62
quẩng mỡ 7
gỗ tạp 16
cử động 99
mặc dù 154
hớ hênh 93
giậm giật 32
hì hụp 8
giữ tiếng 9
tàng tàng 77
tâng tâng 37
mau mắn 47
xá xíu 4
cứng quèo 34
đường nét 110
đá vôi 15
tái giá 29
tại gia 99
niệm tình 6
tiên sinh 68
kè nhè 44
im re 109
đảo chánh 45
cầu chúc 103
kỳ thật 61
khuyết tật 130
máy nổ 36
xem mặt 95
cầu chui 3
màng nhện 28
mạng nhện 69
hiểm nghèo 91
phù hợp 153
trung úy 61
bom bi 42
hiệu quả 152
cát tuyến 19
vòng đệm 33
tinh thần 152
tình thân 83
đơn tính 12
ốc sên 84
mái hiên 62
nói xấu 146
lâm trận 41
lá lách 41
kim cổ 59
trợ giúp 134
lươn lẹo 111
rơ le 40
trống không 87
đĩa hình 31
địa hình 98
hớt lẻo 33
súng kíp 38
khống chế 126
thăm viếng 68
nông nhàn 7
kí tên 95
giàu có 145
giầu có 91
ẩn nấp 71
can dự 76
méo xẹo 38
gột rửa 58
chủng loại 113
phụng hoàng 35
ghê gớm 145
bỏ mứa 43
tam bảo 2
tâm bão 89
rạn nứt 97
toang hoác 20
đen nhức 21
đồng mưu 40
quí tộc 66
kiên nhẫn 135
đung đưa 74
lặng phắc 38
mạt kỳ 46
bỏ mạng 82
tiềm năng 141
biệt tăm 59
đồng loạt 126
hãi hùng 103
trừ tịch 5
biệt tài 84
chính biến 24
gọi là 155
bàn chông 3
lặng tờ 35
lợi tức 84
luôn thể 92
hổ lốn 98
cáo chung 42
biết tay 105
bút máy 5
lãng tử 98
nội chính 59
hiêng hiếng 8
dao búa 38
đao búa 47
sài kinh 31
đại khoa 9
cường dương 26
quốc nạn 27
lơ đãng 71
đề đóm 3
tồn vong 66
học vị 105
mảnh dẻ 8
mờ ảo 94
mờ ám 99
dàn hòa 5
dẫn hỏa 29
tỉnh đòn 15
mỏ ác 40
đàn hồi 95
chừng độ 33
gióng giả 37
giễu cợt 65
quốc ca 78
bề trên 97
bể treo 38
ngày trước 147
ám thị 85
vằn thắn 5
viết lách 110
mỏ nhát 23
mờ nhạt 107
trên cơ 123
cản quang 40
nhớ mong 57
áp thấp 84
dòm dỏ 40
ướt nhèm 28
ngộ độc 121
tư thục 75
cứu cánh 97
huy hiệu 91
cây số 111
công hữu 53
cay sè 26
mạnh bạo 73
dương oai 15
đồng lương 105
động lượng 28
ròng rã 93
chủ tịch 144
sư mô 1
mảnh bát 34
tùy táng 45
râu ria 109
thường dân 106
cưu mang 99
cứu mạng 67
âm đạo 65
lao xao 74
lào xào 1
lạo xạo 20
nhon nhón 30
nhòn nhọn 36
nhơn nhơn 99
dậy thì 119
hiện ảnh 65
thông hành 1
to đầu 90
vỡ mộng 99
hùng hoàng 13
tháp tùng 71
hùn hạp 66
thỏa thích 89
bách tán 4
lãi ròng 87
khấu hao 96
đê hèn 89
nước nhà 131
tăm dạng 32
lạc loài 83
rỗng tuếch 90
nhập ngũ 97
giấc nồng 42
phân trần 92
bạo bệnh 61
truy kích 35
chọc tiết 66
mạo nhận 74
sinh chuyện 66
dùng bữa 74
dao rựa 28
bông đùa 65
vuông góc 73
bù khú 62
phá thai 114
tù mù 80
triệt phá 67
Đồng Khởi 62
thuốc rê 14
rổn rảng 38
rộn ràng 114
trầu không 35
dấu mũ 8
thiền học 3
bang giao 58
xôi gấc 42
thuyền lớn 5
ngất nghểu 32
dấu má 61
tàn sát 96
đi đêm 111
quân nhu 34
tỉnh lỵ 39
bãi chợ 9
gấp rút 97
thẳng góc 29
dầu mỏ 109
dầu mỡ 91
phá án 101
hoa giấy 61
đường trường 81
nhạc điệu 24
đồn đãi 61
đồn đại 98
lai lịch 69
ôn tập 66
qui tập 23
nữ tỳ 17
ti tiện 85
cẳng tay 66
tình thương 131
trục hạm 2
cho xong 131
chuột đồng 58
thêm bớt 104
phần trăm 130
ồn ào 136
tẩu thoát 74
chói chang 75
tăng cường 134
nền nã 68
khổ sâm 52
thủy đậu 72
giải sầu 62
kĩ tính 78
tinh khôi 87
lốc lịch 22
cu cườm 47
nghẹn cứng 22
điện áp 103
tinh khôn 8
máu chó 12
trọng lượng 132
hình mẫu 117
hiền dịu 71
tân thời 57
vào cầu 32
hột cơm 43
in laser 4
mẫu hệ 4
tiền lương 120
tính cách 148
tài ba 103
bìu dái 45
dẫn rượu 27
đa hệ 71
lộ phí 14
hoa cương 22
lơ phơ 24
lờ phờ 12
tức mình 84
đế vương 60
vấp váp 62
ngụy lí 31
dân trí 140
kì đài 47
cứng quành 27
tổn hại 122
chủ trì 102
chủ trị 24
liến thoắng 62
thiên tai 123
thiên tài 139
rách rưới 79
nguyên niên 23
thiên địch 44
đổi chác 74
cung quăng 43
hôn nhân 145
bánh vít 40
trong veo 89
băng hình 23
mưu sinh 100
oa oa 106
số phận 140
xây lắp 16
nào hay 141
tránh tiếng 46
đa cấp 130
bị đơn 108
thần phả 10
quả tình 64
phụ cấp 88
êm thấm 68
thịnh hành 114
dữ dội 135
hạn định 45
sinh phần 17
nguyên cớ 57
cấu tứ 18
cầu tự 72
đất nặng 33
dữ đòn 9
đú đởn 112
lưỡng cực 46
chạm nổi 5
mê hoặc 101
vong hồn 80
ép nài 2
chăm nom 75
chạm nọc 59
ôn đới 61
mỏi mắt 122
ốp lết 2
phụ đề 107
nghị quyết 93
tổ tiên 122
kêu cầu 29
tre trẻ 66
thiếu thời 21
chỗ phạm 11
ti vi 129
tì vị 7
tiệc trà 47
huấn luyện 128
quản tượng 9
bàng tiếp 32
thuần chủng 83
khiếm nhã 88
chó ghẻ 20
nữ hoàng 134
lò đúc 64
Sơn Trà 54
nhạc vàng 124
tang chủ 44
tiền giấy 73
phiền hà 107
cũ rích 118
cách rách 17
uẩn khúc 99
nhẹ lời 27
tóp mỡ 77
cấp bậc 78
lèo nhèo 81
léo nhéo 59
nhắm mắt 136
bá hộ 2
giáo án 76
nước ăn 80
sớm chiều 63
tương truyền 31
phản biện 138
húng chanh 45
chính vụ 20
chàng màng 19
chàng mạng 18
đốc suất 28
tố cáo 138
cảnh trí 19
him him 28
thu lôi 42
thứ lỗi 83
bột nở 11
lão suy 29
đám tang 116
ngã ngũ 98
trung trực 15
trùng trục 59
vi chất 86
nhãn vở 42
nhận vơ 94
chuyển ngữ 73
xong xuôi 118
cố tri 42
hoành phi 13
chúa đất 7
thường sơn 28
luận chứng 66
ngà ngà 47
him híp 4
cặp kè 122
thời giá 69
cả cục 86
đèn biển 33
thời giờ 107
tấn phong 10
điệp vận 29
sáng mai 128
yêu thương 149
lo toan 101
tay ấn 72
tay áo 104
hiến chương 19
chủ ngữ 70
kim hỏa 30
làm vườn 82
quên khuấy 22
liên doanh 119
ngổn ngang 81
bi ve 46
quyền anh 58
đường đường 113
cất giữ 82
chiếu cố 85
nhắc chừng 2
thể thống 99
len lén 84
sơn thần 2
vo vo 26
vò võ 27
từ hóa 39
huyện đội 26
từ học 62
vo ve 80
võ vẽ 32
vỗ về 98
hứa hôn 24
thương tổn 16
dày cui 90
tụ hội 72
đâm đầu 125
vùng đất 119
tháng giêng 83
giải nghĩa 70
thay mặt 125
giao phối 65
phơi phóng 19
chi chít 103
anh ách 72
ốm nhom 73
ngăn nắp 89
phân tán 106
băm vằm 69
dị nguyên 25
như không 146
mến yêu 14
gia hạn 118
nhà sàn 4
mãn kinh 70
mất tích 119
biết nghĩ 127
biểu tượng 146
dao xây 43
trứ danh 73
thù địch 102
đội hình 114
nghi ngờ 147
ruột gà 41
an khang 103
đối lập 121
khi hồi 62
ứng tấu 11
tạm tuyển 31
trâu nước 23
thường khi 107
bức xạ 97
quân dược 13
tình duyên 81
yếm thế 31
ngọn ngành 83
quang thông 35
bế tắc 116
lâm nguy 63
nước xuýt 6
tiểu bang 109
chủ quyền 117
nhân vật 151
phương châm 117
hoãn binh 58
chè xanh 32
phân bua 94
lão thị 17
lượng giác 52
bặt thiệp 24
cá vền 25
nhân văn 130
ra chiều 79
im lìm 100
thư pháp 60
thủ pháp 72
đồng loại 106
sở trường 122
say đắm 98
tiết dục 18
tuyên phạt 72
ngoe ngoảy 1
cười rộ 24
kiến tập 11
ăn may 95
ăn mày 122
tiểu táo 7
hảo hạng 27
quý hóa 77
xoài quéo 1
thi lễ 38
trông chừng 73
thủy điện 111
Thụy Điển 111
tiệc mặn 4
quyết nghị 8
dồi dào 117
hết thảy 81
trắng bốp 22
yếu thế 122
đối đãi 85
lập trình 148
toại nguyện 85
kiên tâm 7
kiến tạo 73
nên thân 84
tịnh giới 1
ứng đối 2
cổ kính 72
nhục nhằn 17
bon chen 139
kéo theo 132
hậu tuyến 13
tiết tháo 22
lúa nước 74
sa trường 58
sáng dạ 35
chôn cất 83
mềm môi 12
thứ năm 98
kỳ thực 84
thử nghiệm 147
phạm quy 120
âm học 30
nguyên soái 73
tiểu hổ 36
nương rẫy 37
nhung nhăng 16
nhùng nhằng 67
nhũng nhẵng 30
nhủng nhẳng 38
cạp nong 21
bình giá 42
đổ nát 92
máy chủ 142
máy chữ 9
biên tập 128
nội tình 110
nội tỉnh 27
sứ quán 100
sắt tây 25
sốt dẻo 77
lý hào 30
yêu sách 106
bọ ngựa 63
bỗng nhiên 113
hành vân 9
hành văn 103
phản thuyết 1
quều quào 19
liên thông 86
xương bồ 5
vòng vo 112
ra lệnh 130
phụ hệ 35
sử dụng 155
gà tây 87
lột xác 117
bản năng 131
rên rỉ 97
rền rĩ 36
tuổi tác 119
trắc ẩn 89
trùng điệp 36
bát mẫu 2
bắt mắt 133
bản làng 66
cá hồi 103
trình tự 110
bất mãn 123
âm tần 34
tư trang 79
thâm thủng 13
mưu mẹo 60
trang hoàng 72
vị giác 67
cuồng tín 110
bản lãnh 70
chính cống 79
cấp phối 18
khảo sát 142
tình thực 8
quết trầu 9
thân hành 5
nhạy bén 99
nhậy bén 20
đê tiện 112
mộng mẹo 36
chính hiệu 124
uyển chuyển 96
chuyên cơ 25
trường điện 99
gặm nhấm 91
kiếm chác 111
bất định 22
đèn đóm 65
thần thánh 145
lúc lỉu 12
anh linh 73
hạp long 15
tự trị 73
tích số 45
trao tráo 24
giáo sinh 41
ngoại trú 29
ngoại trừ 141
huấn thị 28
nhân chủng 48
nhân chứng 128
người thân 148
gàu bốc 9
ngăn trở 22
sử xanh 4
tinh dầu 100
mắt gió 7
doanh gia 42
phương hại 69
xuất gia 63
vận xuất 34
men sứ 44
bệnh binh 2
dụng binh 9
hát dạo 13
bao lăm 27
mai mối 81
trọng âm 46
cầu vượt 102
kinh sợ 72
quái ác 70
ký hiệu 109
làn lạt 7
tri ngộ 37
thương xá 29
tương phản 120
kiểm sát 87
giá trị 154
bạn đời 111
tu chí 59
tứ chi 76
số liệu 146
bao lâu 146
bạn đọc 146
giả trá 34
nhờ vả 122
mưu toan 58
trường qui 47
hỏi tội 59
rung cảm 37
rừng cấm 3
bảo trì 127
di căn 87
di cảo 9
tiền nhiệm 88
thực sự 154
đột quỵ 87
bảo trợ 113
thương nghị 21
sân si 128
loãng xương 89
chuyện trò 82
cung cách 102
hoặc giả 100
sụt giá 58
sờ soạng 72
hồng mao 19
giải ách 44
bóng ném 47
non kém 74
đi cầu 90
ban phát 86
vẻ vang 96
nghiên cứu 153
kế cận 62
kề cận 31
thỗn thện 15
cách ngôn 32
dò hỏi 75
dở hơi 142
đổ hồi 4
tràn trề 104
va li 75
đỏ hoe 61
trăn trở 106
thông quan 65
thiết nghĩ 140
coi rẻ 77
cỗi rễ 43
cội rễ 34
truyện nôm 20
thích nghi 126
tiền đình 57
tiền định 58
xóm liều 22
túc khiên 20
độc chiêu 65
quanh quánh 35
quánh quạnh 34
trường tồn 84
tẽn tò 63
hậu bối 76
đồng lần 18
ngấm nguýt 37
bèo tấm 5
sản lượng 125
tựu trường 68
trên hết 126
nghịch phách 20
chíp hôi 67
sáp ong 14
tem thư 36
nhân cách 138
động lực 139
lần chần 40
bèo tây 33
dấu nhắc 46
bền chặt 68
cuống họng 26
tán dóc 80
tênh tênh 18
cười mát 23
đưa đẩy 94
da lươn 33
năng động 128
viễn du 24
kinh hoàng 131
kinh hoảng 32
cơ số 127
cơ sở 149
cổ sơ 46
vàng bạc 97
máu khô 39
hôi rình 69
có thai 126
ngựa trời 31
tả thực 64
ngành nghề 127
tình hình 152
định canh 27
ngắt điện 59
chỉnh trang 84
cá nhét 5
sử liệu 17
cá nheo 24
bảnh chọe 30
anh chàng 144
giả mạo 114
cơ sự 85
cổ sử 34
cơ thắt 19
nhừ đòn 39
lá mía 40
thổ công 44
giám hộ 68
bánh gio 33
bánh giò 61
như thường 138
cưa xẻ 38
tục danh 37
than luyện 28
quán ngữ 21
quân ngũ 2
nể vì 65
nhỏ tuổi 120
đùm túm 28
giấy nhám 68
nhớ nhung 102
ngộ nhận 102
tồn quỹ 13
tía tô 60
nhu quyền 9
chống lò 47
vì nể 32
vị nể 12
đì đoành 17
phụ bạc 87
tóe khói 62
chả hạn 101
đưa dâu 31
khoán trắng 42
vào hùa 79
tồn đọng 75
hải chiến 20
gia công 148
hậu bị 3
li hôn 128
rượu chổi 36
yếu đuối 123
trang trại 104
trang trải 97
trách cứ 92
vĩnh hằng 75
xén tóc 29
đông lạnh 98
đơn nhất 33
đội trưởng 93
rắn rỏi 80
lỏn lẻn 3
duy thực 9
bi chí 45
vào cuộc 137
khai bút 31
bị chú 78
quần vợt 74
ngất ngây 108
tang chứng 68
kì vĩ 5
đoản đao 42
chen lấn 129
huyết thống 83
tuyệt thực 72
mở miệng 140
xa cách 108
ăn trộm 136
xe kéo 66
sum vầy 73
đàng sá 39
kiểm định 120
võng mạc 90
vạch mặt 125
giấm thanh 43
xì xầm 65
nguyên vẹn 107
vô kể 99
vợ kế 38
rối bù 34
bàn là 110
làm tròn 108
nhà nước 150
rắp ranh 10
bằng cớ 61
gay cấn 115
cối cần 16
huy động 130
đòn ống 23
đàn sến 12
băng ca 6
bàn bạc 122
bầu chọn 123
thổ cẩm 22
cấp tập 32
bằng cứ 58
sô viết 2
bần bật 89
bằn bặt 21
lốm đốm 19
tiểu tiết 105
mướt mát 64
cân xứng 89
phủ phục 17
phinh phính 8
tuềnh toàng 22
bố cục 123
sáng quắc 16
tím rịm 65
xích đạo 16
bổ củi 9
gọt đẽo 8
chả lụa 67
cháo lú 47
đầu đanh 42
linh tinh 146
linh tính 72
đáp từ 4
hoàng liên 11
lạ miệng 64
báo mộng 80
sóng sánh 115
kim tiền 68
huyền ảo 73
lắp ráp 140
ve sầu 60
thứ sáu 103
mắm cái 46
quốc nội 62
biện giải 2
thực chất 145
đá rửa 19
đánh khơi 21
loạt soạt 11
đểu giả 82
thật ra 151
hi thiêm 50
lệt sệt 18
đạn đạo 64
trị vì 76
tới lui 100
ủy mị 78
từ trường 111
óc đậu 29
xửng vửng 43
đen đủi 86
vẽ chuyện 73
bí kíp 114
sâu bọ 96
hạ sát 68
mai phục 71
sốt lạnh 23
hội họa 84
chuyên khảo 42
sa đà 111
cơ điện 69
cổ điển 129
mê đắm 78
học đòi 115
kẽo kẹt 41
lãnh đạo 150
biến điệu 34
lãnh đạm 63
quay lơ 21
dào ôi 33
bánh tẻ 11
loanh quanh 127
tu nghiệp 59
bỏ rơi 137
có lẽ 155
